id,文章,問題,選項1,選項2,選項3,選項4,答案
21200,"南韓總統選舉正在投票，到臺灣時間晚上7點結束。當地媒體預計，投票率會超過8成，午夜過後會有結果。這次選舉共有13人角逐，最大在野黨、共同民主黨前黨魁文在寅，勝券在握。記者傅裕傑報導南韓有4200多萬合格選民，約1107萬人上星期已經提前投票，這次有近1萬4000個投票所，投票在台灣時間晚上七點結束，預計周三上午會有官方的計票結果。64歲的文在寅上午陪家人投票後說,有信心勝出,感謝選民支持他,共同為國家帶來改變.TAPE這次選舉共有13名候選人,除了文在寅之外,另外兩名熱門候選人是自由韓國黨的洪準杓，和國民之黨的安哲秀.安哲秀表示，在競選活動期間，已盡力闡述願景、政策及價值觀，期望國民做出明智的選擇。TAPE由於前總統朴槿惠被彈劾下台，原定年底舉行的總統選舉提前七個月舉行。與以往的選舉不同，總統當選人不會舉行就職典禮，會在官方公布計票結果後，到國會宣誓，馬上履新。",南韓有幾個合格的選民？,4000萬,4200萬,4400萬,4600萬,
21201,"南韓總統選舉正在投票，到臺灣時間晚上7點結束。當地媒體預計，投票率會超過8成，午夜過後會有結果。這次選舉共有13人角逐，最大在野黨、共同民主黨前黨魁文在寅，勝券在握。記者傅裕傑報導南韓有4200多萬合格選民，約1107萬人上星期已經提前投票，這次有近1萬4000個投票所，投票在台灣時間晚上七點結束，預計周三上午會有官方的計票結果。64歲的文在寅上午陪家人投票後說,有信心勝出,感謝選民支持他,共同為國家帶來改變.TAPE這次選舉共有13名候選人,除了文在寅之外,另外兩名熱門候選人是自由韓國黨的洪準杓，和國民之黨的安哲秀.安哲秀表示，在競選活動期間，已盡力闡述願景、政策及價值觀，期望國民做出明智的選擇。TAPE由於前總統朴槿惠被彈劾下台，原定年底舉行的總統選舉提前七個月舉行。與以往的選舉不同，總統當選人不會舉行就職典禮，會在官方公布計票結果後，到國會宣誓，馬上履新。",請問除了文在寅之外，誰也是熱門候選人之一？,洪準杓,安宰賢,崔勝鉉,朱鎮模,
21202,"南韓總統選舉正在投票，到臺灣時間晚上7點結束。當地媒體預計，投票率會超過8成，午夜過後會有結果。這次選舉共有13人角逐，最大在野黨、共同民主黨前黨魁文在寅，勝券在握。記者傅裕傑報導南韓有4200多萬合格選民，約1107萬人上星期已經提前投票，這次有近1萬4000個投票所，投票在台灣時間晚上七點結束，預計周三上午會有官方的計票結果。64歲的文在寅上午陪家人投票後說,有信心勝出,感謝選民支持他,共同為國家帶來改變.TAPE這次選舉共有13名候選人,除了文在寅之外,另外兩名熱門候選人是自由韓國黨的洪準杓，和國民之黨的安哲秀.安哲秀表示，在競選活動期間，已盡力闡述願景、政策及價值觀，期望國民做出明智的選擇。TAPE由於前總統朴槿惠被彈劾下台，原定年底舉行的總統選舉提前七個月舉行。與以往的選舉不同，總統當選人不會舉行就職典禮，會在官方公布計票結果後，到國會宣誓，馬上履新。",南韓有4200多萬合格選民，約1107萬人上星期已經提前投票，這次有近幾個投票所？,1萬個,1萬2000個,1萬4000個,1萬8000個,
21203,"南韓總統選舉正在投票，到臺灣時間晚上7點結束。當地媒體預計，投票率會超過8成，午夜過後會有結果。這次選舉共有13人角逐，最大在野黨、共同民主黨前黨魁文在寅，勝券在握。記者傅裕傑報導南韓有4200多萬合格選民，約1107萬人上星期已經提前投票，這次有近1萬4000個投票所，投票在台灣時間晚上七點結束，預計周三上午會有官方的計票結果。64歲的文在寅上午陪家人投票後說,有信心勝出,感謝選民支持他,共同為國家帶來改變.TAPE這次選舉共有13名候選人,除了文在寅之外,另外兩名熱門候選人是自由韓國黨的洪準杓，和國民之黨的安哲秀.安哲秀表示，在競選活動期間，已盡力闡述願景、政策及價值觀，期望國民做出明智的選擇。TAPE由於前總統朴槿惠被彈劾下台，原定年底舉行的總統選舉提前七個月舉行。與以往的選舉不同，總統當選人不會舉行就職典禮，會在官方公布計票結果後，到國會宣誓，馬上履新。",由於哪位前總統被彈劾下台，原定年底舉行的總統選舉提前七個月舉行？,文在寅,朴槿惠,洪準杓,安哲秀,
21204,"南韓總統選舉正在投票，到臺灣時間晚上7點結束。當地媒體預計，投票率會超過8成，午夜過後會有結果。這次選舉共有13人角逐，最大在野黨、共同民主黨前黨魁文在寅，勝券在握。記者傅裕傑報導南韓有4200多萬合格選民，約1107萬人上星期已經提前投票，這次有近1萬4000個投票所，投票在台灣時間晚上七點結束，預計周三上午會有官方的計票結果。64歲的文在寅上午陪家人投票後說,有信心勝出,感謝選民支持他,共同為國家帶來改變.TAPE這次選舉共有13名候選人,除了文在寅之外,另外兩名熱門候選人是自由韓國黨的洪準杓，和國民之黨的安哲秀.安哲秀表示，在競選活動期間，已盡力闡述願景、政策及價值觀，期望國民做出明智的選擇。TAPE由於前總統朴槿惠被彈劾下台，原定年底舉行的總統選舉提前七個月舉行。與以往的選舉不同，總統當選人不會舉行就職典禮，會在官方公布計票結果後，到國會宣誓，馬上履新。",由於前總統朴槿惠被彈劾下台，原定年底舉行的總統選舉提前幾個月舉行？,一個月,三個月,五個月,七個月,
21205,世界衛生大會(WHA)已截止網路報名，我國仍未收到邀請函；對此，總統府、外交部及陸委會等都表示遺憾與不滿，外交部並表示仍會持續向世界衛生組織表達參與WHA的訴求。記者王涵瑩報導截至網路報名的截止日期止，我國尚未接獲世界衛生大會(WHA)邀請函，總統府除了表達高度遺憾與不滿外，並再次強調，台灣人民有權參與世界衛生組織的相關活動，任何將台灣排除在外、甚至打壓的做法，不僅違背國際衛生組織的成立宗旨，更對國際的衛生防疫造成難以預期的負面影響。陸委會也發表聲明，呼籲對岸，台灣民意不可輕侮。北京應審慎思考，堅持不讓台灣參加WHA及持續打壓台灣國際空間的可能嚴重後果。切勿因為僵化、對抗的政策思維和做法，造成兩岸關係不可回復的巨大傷害。外交部發言人王珮玲表示，雖然網路報名時間截止，仍可申請參與，也會繼續努力爭取TAPE。另外，美國、日本及加拿大都曾表達支持我國參與WHA的立場，日本官防長官菅義偉並重申日本政府一貫支持的立場沒有任何改變。,哪項國際級會議已截止網路報名，我國仍未收到邀請函？,巴黎和會,世界衛生大會,雅爾達密約,石油輸出國家組織大會,
21206,世界衛生大會(WHA)已截止網路報名，我國仍未收到邀請函；對此，總統府、外交部及陸委會等都表示遺憾與不滿，外交部並表示仍會持續向世界衛生組織表達參與WHA的訴求。記者王涵瑩報導截至網路報名的截止日期止，我國尚未接獲世界衛生大會(WHA)邀請函，總統府除了表達高度遺憾與不滿外，並再次強調，台灣人民有權參與世界衛生組織的相關活動，任何將台灣排除在外、甚至打壓的做法，不僅違背國際衛生組織的成立宗旨，更對國際的衛生防疫造成難以預期的負面影響。陸委會也發表聲明，呼籲對岸，台灣民意不可輕侮。北京應審慎思考，堅持不讓台灣參加WHA及持續打壓台灣國際空間的可能嚴重後果。切勿因為僵化、對抗的政策思維和做法，造成兩岸關係不可回復的巨大傷害。外交部發言人王珮玲表示，雖然網路報名時間截止，仍可申請參與，也會繼續努力爭取TAPE。另外，美國、日本及加拿大都曾表達支持我國參與WHA的立場，日本官防長官菅義偉並重申日本政府一貫支持的立場沒有任何改變。,世界衛生大會已截止網路報名，我國仍未收到邀請函；許多政府機關及民間團體皆表示遺憾與不滿，請問何者並未在報導之中被提及？,總統府,外交部,陸委會,民進黨,
21207,世界衛生大會(WHA)已截止網路報名，我國仍未收到邀請函；對此，總統府、外交部及陸委會等都表示遺憾與不滿，外交部並表示仍會持續向世界衛生組織表達參與WHA的訴求。記者王涵瑩報導截至網路報名的截止日期止，我國尚未接獲世界衛生大會(WHA)邀請函，總統府除了表達高度遺憾與不滿外，並再次強調，台灣人民有權參與世界衛生組織的相關活動，任何將台灣排除在外、甚至打壓的做法，不僅違背國際衛生組織的成立宗旨，更對國際的衛生防疫造成難以預期的負面影響。陸委會也發表聲明，呼籲對岸，台灣民意不可輕侮。北京應審慎思考，堅持不讓台灣參加WHA及持續打壓台灣國際空間的可能嚴重後果。切勿因為僵化、對抗的政策思維和做法，造成兩岸關係不可回復的巨大傷害。外交部發言人王珮玲表示，雖然網路報名時間截止，仍可申請參與，也會繼續努力爭取TAPE。另外，美國、日本及加拿大都曾表達支持我國參與WHA的立場，日本官防長官菅義偉並重申日本政府一貫支持的立場沒有任何改變。,總統府除了表達高度遺憾與不滿外，並再次強調，台灣人民有權參與世界衛生組織的相關活動，任何將台灣排除在外、甚至打壓的做法，不僅違背國際衛生組織的成立宗旨，更對國際的什麼問題造成難以預期的負面影響？,國際犯罪,衛生防疫,經濟發展,環境資源,
21208,世界衛生大會(WHA)已截止網路報名，我國仍未收到邀請函；對此，總統府、外交部及陸委會等都表示遺憾與不滿，外交部並表示仍會持續向世界衛生組織表達參與WHA的訴求。記者王涵瑩報導截至網路報名的截止日期止，我國尚未接獲世界衛生大會(WHA)邀請函，總統府除了表達高度遺憾與不滿外，並再次強調，台灣人民有權參與世界衛生組織的相關活動，任何將台灣排除在外、甚至打壓的做法，不僅違背國際衛生組織的成立宗旨，更對國際的衛生防疫造成難以預期的負面影響。陸委會也發表聲明，呼籲對岸，台灣民意不可輕侮。北京應審慎思考，堅持不讓台灣參加WHA及持續打壓台灣國際空間的可能嚴重後果。切勿因為僵化、對抗的政策思維和做法，造成兩岸關係不可回復的巨大傷害。外交部發言人王珮玲表示，雖然網路報名時間截止，仍可申請參與，也會繼續努力爭取TAPE。另外，美國、日本及加拿大都曾表達支持我國參與WHA的立場，日本官防長官菅義偉並重申日本政府一貫支持的立場沒有任何改變。,下列哪個國家並未表達支持我國參與WHA的立場？,美國,日本,加拿大,南韓,
21209,線上報稅系統問題頻傳，引發立委連番批評，財政部長許虞哲對此感到抱歉，強調會透過行政院政務委員唐鳳辦公室，尋求專業協助來改進系統，報稅結束後也會進行檢討究責。記者朱瑞森報導五月份是報稅季節，但線上報稅系統卻在第一天就發生嚴重當機，花了六個小時才修復，而MAC電腦使用者報稅時發生系統不穩定的情形也仍然持續，時代力量立委黃國昌在質詢時表示，他昨晚特別拿MAC電腦，按照財政部建議步驟執行，好不容易完成驗證系統，系統卻又卡了半個多小時，許虞哲回應說~tape立委江永昌質疑，為何網路報稅系統每一年都是由關貿網路公司得標？財政資訊中心主任陳泉錫表示，1999年招標時由他們得標後，也沒有其他的網路公司願意標這個案子，至於被指出合約書中竟然設定8小時內排除工作故障就沒有罰則，陳泉錫承諾將會修改。,什麼系統問題頻傳，引發立委連番批評？,線上報稅系統,大學指考查榜系統,氣象局天氣預報系統,空氣懸浮微粒含量的查詢系統,
